order_id,vendor_id,product_id,order_date,promised_delivery_date,actual_delivery_date,order_quantity,defective_quantity,order_value,transport_mode,delivery_city,delivery_state
2237336,165878,77830,2024-04-12,2024-04-17,2024-04-22,5000,0,113550,Road,Bhubaneswar,Odisha
4254854,938521,77830,2024-11-27,2024-12-04,2024-12-04,500,25,73260,Road,Vadodara,Gujarat
8368110,118675,16209,2024-07-27,2024-08-01,2024-08-08,500,10,38360,Road,Surat,Gujarat
1423481,924197,16209,2024-05-18,2024-05-24,2024-05-27,500,5,89870,Air,Indore,Madhya Pradesh
6589066,363028,95673,2024-03-31,2024-04-06,2024-04-06,500,5,38515,Air,Bhubaneswar,Odisha
2513303,187821,95673,2025-04-15,2025-04-21,2025-04-23,1000,50,228170,Air,Coimbatore,Tamil Nadu
3471278,165878,24395,2024-03-17,2024-03-25,2024-03-26,5000,250,113550,Air,Bhubaneswar,Odisha
1174404,307937,89752,2025-01-12,2025-01-19,2025-01-22,2000,100,433180,Road,Jaipur,Rajasthan
4625779,781209,67273,2024-03-14,2024-03-19,2024-03-24,500,0,26155,Air,Ahmedabad,Gujarat
8751276,720230,40433,2025-05-26,2025-06-01,2025-06-06,500,25,20200,Road,Jaipur,Rajasthan
7929344,176588,24395,2024-10-20,2024-10-25,2024-10-26,1000,0,115340,Rail,Coimbatore,Tamil Nadu
2759452,187821,24395,2024-10-17,2024-10-21,2024-10-21,1000,0,228170,Rail,Coimbatore,Tamil Nadu
3751743,140937,78069,2024-08-11,2024-08-17,2024-08-17,5000,250,726550,Air,Indore,Madhya Pradesh
7755246,118675,16209,2024-07-08,2024-07-15,2024-07-15,5000,100,383600,Rail,Surat,Gujarat
3014047,690831,78069,2024-12-11,2024-12-16,2024-12-18,1000,50,53900,Air,Hyderabad,Telangana
2476386,360610,88434,2024-11-15,2024-11-19,2024-11-19,1000,20,145320,Rail,Delhi,Delhi
5103301,176588,82158,2025-05-13,2025-05-17,2025-05-24,5000,100,576700,Air,Coimbatore,Tamil Nadu
2261037,781209,89752,2025-06-22,2025-06-28,2025-07-01,5000,100,261550,Air,Ahmedabad,Gujarat
8646093,640867,16209,2024-08-14,2024-08-18,2024-08-18,2000,0,351660,Air,Bhubaneswar,Odisha
6218546,736402,88434,2024-12-14,2024-12-21,2024-12-24,2000,100,147900,Road,Jaipur,Rajasthan
6100928,328815,77830,2025-01-09,2025-01-15,2025-01-20,2000,20,118840,Road,Nagpur,Maharashtra
3823373,328815,82158,2025-04-04,2025-04-08,2025-04-11,1000,50,59420,Rail,Nagpur,Maharashtra
3779711,140937,77830,2024-05-16,2024-05-22,2024-05-25,2000,0,290620,Rail,Indore,Madhya Pradesh
8684081,720230,82158,2025-01-26,2025-01-30,2025-02-02,500,0,20200,Road,Jaipur,Rajasthan
4771698,176588,40433,2024-10-28,2024-11-03,2024-11-03,1000,0,115340,Rail,Coimbatore,Tamil Nadu
6752252,690831,95673,2025-06-05,2025-06-12,2025-06-13,2000,0,107800,Air,Hyderabad,Telangana
2934357,307937,40433,2025-06-08,2025-06-15,2025-06-15,500,0,108295,Air,Jaipur,Rajasthan
4108923,187821,95673,2025-02-25,2025-03-04,2025-03-09,10000,0,2281700,Air,Coimbatore,Tamil Nadu
4543458,912391,77830,2024-10-05,2024-10-09,2024-10-12,1000,10,168690,Road,Kolkata,West Bengal
4151046,381632,40433,2025-04-28,2025-05-05,2025-05-06,1000,0,192630,Road,Mumbai,Maharashtra
5482052,313802,78378,2024-12-25,2024-12-30,2024-12-31,1000,10,71370,Air,Delhi,Delhi
7655261,720230,88434,2024-05-31,2024-06-05,2024-06-06,10000,100,404000,Rail,Jaipur,Rajasthan
4273922,363028,77830,2024-01-14,2024-01-22,2024-01-24,5000,100,385150,Road,Bhubaneswar,Odisha
3878707,924197,89752,2025-06-22,2025-06-27,2025-06-29,10000,200,1797400,Road,Indore,Madhya Pradesh
2131319,328815,88434,2024-01-02,2024-01-08,2024-01-08,500,10,29710,Rail,Nagpur,Maharashtra
8289004,176588,95673,2024-04-28,2024-05-03,2024-05-05,500,0,57670,Road,Coimbatore,Tamil Nadu
4686164,562958,88434,2024-12-21,2024-12-25,2024-12-27,1000,20,85350,Rail,Chennai,Tamil Nadu
6601713,938521,77830,2024-05-29,2024-06-03,2024-06-10,10000,100,1465200,Road,Vadodara,Gujarat
9896866,307937,95673,2025-03-23,2025-03-29,2025-03-29,2000,100,433180,Air,Jaipur,Rajasthan
2713310,720230,88434,2024-02-11,2024-02-19,2024-02-22,10000,100,404000,Road,Jaipur,Rajasthan
1335566,512461,77830,2024-05-10,2024-05-18,2024-05-18,500,0,107895,Rail,Pune,Maharashtra
9101783,176588,40433,2024-04-14,2024-04-22,2024-04-24,2000,20,230680,Rail,Coimbatore,Tamil Nadu
5166561,328815,78069,2024-03-20,2024-03-28,2024-03-30,1000,0,59420,Air,Nagpur,Maharashtra
2686717,140937,89752,2024-09-25,2024-10-01,2024-10-04,10000,500,1453100,Rail,Indore,Madhya Pradesh
5021580,938521,16209,2024-10-21,2024-10-26,2024-10-31,500,5,73260,Road,Vadodara,Gujarat
2440279,924197,24395,2025-06-06,2025-06-14,2025-06-19,1000,0,179740,Rail,Indore,Madhya Pradesh
8907218,547239,88434,2024-08-15,2024-08-21,2024-08-24,10000,0,2330500,Air,Delhi,Delhi
5982013,522606,77830,2024-08-20,2024-08-27,2024-09-01,10000,0,1280600,Air,Jaipur,Rajasthan
6693489,912391,77830,2024-05-29,2024-06-02,2024-06-03,10000,500,1686900,Rail,Kolkata,West Bengal
9798167,547239,77830,2024-09-02,2024-09-09,2024-09-14,10000,0,2330500,Rail,Delhi,Delhi
9034509,938521,40433,2024-12-05,2024-12-13,2024-12-15,2000,100,293040,Rail,Vadodara,Gujarat
1170906,720230,82158,2024-11-09,2024-11-13,2024-11-18,2000,20,80800,Air,Jaipur,Rajasthan
2865259,363028,89752,2024-01-01,2024-01-08,2024-01-13,5000,0,385150,Air,Bhubaneswar,Odisha
2706694,522606,67273,2024-11-01,2024-11-07,2024-11-08,10000,500,1280600,Road,Jaipur,Rajasthan
4588926,328815,78069,2025-01-21,2025-01-25,2025-02-01,500,25,29710,Rail,Nagpur,Maharashtra
6857475,781209,67273,2025-03-06,2025-03-13,2025-03-14,1000,50,52310,Rail,Ahmedabad,Gujarat
2650400,492904,82158,2025-01-15,2025-01-22,2025-01-22,500,25,75540,Rail,Kolkata,West Bengal
8737628,640867,40433,2024-05-27,2024-06-03,2024-06-06,500,5,87915,Rail,Bhubaneswar,Odisha
2433877,640867,77830,2024-03-11,2024-03-17,2024-03-22,10000,0,1758300,Road,Bhubaneswar,Odisha
3744523,165878,88434,2025-01-01,2025-01-06,2025-01-13,500,10,11355,Road,Bhubaneswar,Odisha
2055460,176588,16209,2025-05-05,2025-05-12,2025-05-17,10000,100,1153400,Air,Coimbatore,Tamil Nadu
8449829,176588,88434,2025-02-11,2025-02-17,2025-02-19,2000,100,230680,Rail,Coimbatore,Tamil Nadu
6079505,690831,21317,2024-07-03,2024-07-09,2024-07-09,10000,200,539000,Air,Hyderabad,Telangana
3277957,313802,78069,2024-07-07,2024-07-12,2024-07-19,1000,20,71370,Road,Delhi,Delhi
4677934,690831,24395,2024-08-05,2024-08-11,2024-08-16,500,0,26950,Rail,Hyderabad,Telangana
4282323,313802,82158,2024-03-22,2024-03-29,2024-04-05,1000,20,71370,Road,Delhi,Delhi
3901519,302361,95673,2024-12-04,2024-12-10,2024-12-11,5000,0,693150,Rail,Bhubaneswar,Odisha
2231328,328815,88434,2024-12-12,2024-12-18,2024-12-21,2000,0,118840,Rail,Nagpur,Maharashtra
3164937,363028,95673,2024-06-27,2024-07-04,2024-07-09,5000,0,385150,Road,Bhubaneswar,Odisha
9102859,924197,89752,2024-10-11,2024-10-16,2024-10-18,5000,0,898700,Road,Indore,Madhya Pradesh
1291508,302361,78378,2024-08-06,2024-08-11,2024-08-18,1000,20,138630,Air,Bhubaneswar,Odisha
7593305,690831,78069,2024-10-25,2024-10-31,2024-11-01,1000,0,53900,Rail,Hyderabad,Telangana
7474090,912391,24395,2024-05-22,2024-05-30,2024-06-02,1000,0,168690,Rail,Kolkata,West Bengal
4986245,938521,77830,2024-01-21,2024-01-26,2024-01-31,5000,250,732600,Road,Vadodara,Gujarat
8995989,313802,21317,2024-04-02,2024-04-09,2024-04-10,500,25,35685,Rail,Delhi,Delhi
5928537,674253,21317,2024-06-09,2024-06-17,2024-06-18,1000,0,141820,Rail,Surat,Gujarat
3521063,381632,78378,2024-03-30,2024-04-06,2024-04-09,10000,100,1926300,Road,Mumbai,Maharashtra
8592547,522606,21317,2025-01-02,2025-01-07,2025-01-12,1000,50,128060,Rail,Jaipur,Rajasthan
5250200,492904,77830,2024-08-02,2024-08-09,2024-08-09,5000,50,755400,Road,Kolkata,West Bengal
2972686,736402,89752,2024-12-29,2025-01-02,2025-01-03,500,5,36975,Air,Jaipur,Rajasthan
6970932,492904,95673,2024-06-09,2024-06-17,2024-06-17,2000,40,302160,Road,Kolkata,West Bengal
6906681,736402,16209,2024-07-08,2024-07-13,2024-07-13,5000,0,369750,Air,Jaipur,Rajasthan
8661192,562958,78378,2024-02-19,2024-02-23,2024-02-28,1000,10,85350,Road,Chennai,Tamil Nadu
5134089,313802,88434,2025-01-17,2025-01-25,2025-01-26,5000,250,356850,Road,Delhi,Delhi
6483152,547239,77830,2024-03-04,2024-03-08,2024-03-08,500,5,116525,Air,Delhi,Delhi
1814661,302361,88434,2024-12-15,2024-12-22,2024-12-22,5000,50,693150,Road,Bhubaneswar,Odisha
9195615,187821,82158,2024-12-14,2024-12-21,2024-12-28,2000,100,456340,Road,Coimbatore,Tamil Nadu
7507299,912391,21317,2025-06-10,2025-06-16,2025-06-18,10000,200,1686900,Road,Kolkata,West Bengal
9691908,938521,89752,2025-04-05,2025-04-13,2025-04-18,1000,10,146520,Road,Vadodara,Gujarat
9830205,690831,82158,2024-10-19,2024-10-25,2024-11-01,1000,10,53900,Air,Hyderabad,Telangana
4522967,307937,82158,2024-08-27,2024-08-31,2024-09-03,5000,250,1082950,Air,Jaipur,Rajasthan
4621460,912391,67273,2024-03-18,2024-03-24,2024-03-26,5000,100,843450,Rail,Kolkata,West Bengal
7304806,301108,95673,2024-10-21,2024-10-26,2024-10-29,500,0,105555,Air,Kolkata,West Bengal
6607265,313802,77830,2024-10-29,2024-11-04,2024-11-05,10000,0,713700,Road,Delhi,Delhi
9990867,307937,21317,2025-04-07,2025-04-14,2025-04-17,5000,250,1082950,Rail,Jaipur,Rajasthan
8811776,912391,24395,2024-02-29,2024-03-06,2024-03-07,5000,250,843450,Road,Kolkata,West Bengal
4259260,492904,40433,2024-05-08,2024-05-12,2024-05-17,1000,0,151080,Air,Kolkata,West Bengal
2065434,176588,82158,2024-11-24,2024-12-01,2024-12-06,500,25,57670,Air,Coimbatore,Tamil Nadu
3943456,736402,78069,2024-03-16,2024-03-24,2024-03-24,1000,10,73950,Road,Jaipur,Rajasthan
4323032,313802,77830,2024-03-11,2024-03-15,2024-03-18,5000,250,356850,Road,Delhi,Delhi
7565031,853594,40433,2025-01-30,2025-02-06,2025-02-13,5000,50,914950,Rail,Indore,Madhya Pradesh
2820721,781209,24395,2024-09-08,2024-09-13,2024-09-14,1000,50,52310,Road,Ahmedabad,Gujarat
8839529,512461,24395,2024-12-30,2025-01-07,2025-01-08,500,5,107895,Rail,Pune,Maharashtra
5409429,924197,77830,2025-06-13,2025-06-19,2025-06-26,10000,200,1797400,Rail,Indore,Madhya Pradesh
5279891,781209,88434,2024-08-13,2024-08-20,2024-08-20,500,10,26155,Road,Ahmedabad,Gujarat
3891707,522606,95673,2024-11-15,2024-11-20,2024-11-20,500,0,64030,Air,Jaipur,Rajasthan
1376727,562958,24395,2024-09-07,2024-09-14,2024-09-16,1000,10,85350,Road,Chennai,Tamil Nadu
2877405,328815,16209,2024-03-15,2024-03-20,2024-03-21,2000,100,118840,Rail,Nagpur,Maharashtra
4345030,302361,78378,2025-05-29,2025-06-05,2025-06-08,10000,100,1386300,Road,Bhubaneswar,Odisha
5535361,720230,67273,2025-05-05,2025-05-13,2025-05-20,2000,0,80800,Rail,Jaipur,Rajasthan
9618614,562958,16209,2024-07-25,2024-08-01,2024-08-04,2000,0,170700,Rail,Chennai,Tamil Nadu
9171968,736402,89752,2024-08-03,2024-08-11,2024-08-12,500,0,36975,Road,Jaipur,Rajasthan
2140066,381632,88434,2024-10-08,2024-10-12,2024-10-15,2000,20,385260,Air,Mumbai,Maharashtra
7666505,547239,21317,2025-03-14,2025-03-21,2025-03-23,1000,50,233050,Rail,Delhi,Delhi
3930787,781209,89752,2024-08-13,2024-08-19,2024-08-19,1000,50,52310,Road,Ahmedabad,Gujarat
5380043,313802,78378,2024-10-13,2024-10-19,2024-10-21,1000,10,71370,Rail,Delhi,Delhi
3228599,360610,16209,2025-01-09,2025-01-16,2025-01-18,5000,250,726600,Rail,Delhi,Delhi
5500865,640867,82158,2024-09-23,2024-10-01,2024-10-04,10000,200,1758300,Air,Bhubaneswar,Odisha
3951699,301108,78378,2025-03-12,2025-03-17,2025-03-18,2000,40,422220,Air,Kolkata,West Bengal
9664878,313802,82158,2025-01-11,2025-01-15,2025-01-15,2000,100,142740,Air,Delhi,Delhi
1509894,547239,89752,2024-05-21,2024-05-27,2024-05-27,5000,50,1165250,Air,Delhi,Delhi
2540298,853594,21317,2025-03-04,2025-03-10,2025-03-13,10000,200,1829900,Road,Indore,Madhya Pradesh
6615915,912391,78378,2024-05-26,2024-05-30,2024-06-02,1000,50,168690,Rail,Kolkata,West Bengal
2744376,307937,16209,2025-05-19,2025-05-24,2025-05-29,1000,20,216590,Air,Jaipur,Rajasthan
3217549,853594,24395,2024-01-23,2024-01-31,2024-02-03,10000,100,1829900,Rail,Indore,Madhya Pradesh
7408161,522606,95673,2024-10-02,2024-10-07,2024-10-07,1000,0,128060,Rail,Jaipur,Rajasthan
1454819,307937,88434,2025-03-23,2025-03-29,2025-03-29,1000,10,216590,Road,Jaipur,Rajasthan
7220463,690831,78378,2024-10-26,2024-11-02,2024-11-05,10000,0,539000,Rail,Hyderabad,Telangana
6572297,363028,95673,2024-12-19,2024-12-26,2025-01-02,10000,500,770300,Road,Bhubaneswar,Odisha
5610566,562958,78069,2025-01-17,2025-01-21,2025-01-26,2000,0,170700,Rail,Chennai,Tamil Nadu
6047989,360610,89752,2024-01-25,2024-01-30,2024-01-31,10000,100,1453200,Road,Delhi,Delhi
4591899,938521,88434,2024-10-26,2024-11-02,2024-11-07,1000,10,146520,Road,Vadodara,Gujarat
8444179,313802,88434,2025-03-31,2025-04-05,2025-04-12,500,10,35685,Rail,Delhi,Delhi
7705823,313802,67273,2024-03-06,2024-03-13,2024-03-16,5000,250,356850,Road,Delhi,Delhi
4569444,690831,21317,2025-02-08,2025-02-13,2025-02-16,1000,10,53900,Air,Hyderabad,Telangana
9653263,302361,82158,2025-03-12,2025-03-17,2025-03-17,500,0,69315,Road,Bhubaneswar,Odisha
2215882,140937,67273,2024-06-04,2024-06-08,2024-06-08,10000,200,1453100,Air,Indore,Madhya Pradesh
2842002,313802,77830,2024-10-01,2024-10-06,2024-10-09,2000,20,142740,Road,Delhi,Delhi
3243997,381632,78378,2024-08-05,2024-08-12,2024-08-15,10000,500,1926300,Road,Mumbai,Maharashtra
7505165,165878,40433,2025-06-05,2025-06-10,2025-06-17,10000,500,227100,Rail,Bhubaneswar,Odisha
9315809,924197,24395,2024-03-28,2024-04-02,2024-04-05,500,10,89870,Air,Indore,Madhya Pradesh
4118829,781209,21317,2024-09-16,2024-09-24,2024-09-26,5000,50,261550,Road,Ahmedabad,Gujarat
8224816,853594,95673,2025-01-14,2025-01-21,2025-01-23,10000,0,1829900,Road,Indore,Madhya Pradesh
7012638,381632,24395,2024-07-11,2024-07-16,2024-07-18,10000,200,1926300,Road,Mumbai,Maharashtra
1100760,176588,95673,2024-08-08,2024-08-14,2024-08-14,500,0,57670,Road,Coimbatore,Tamil Nadu
4244243,674253,24395,2024-12-05,2024-12-11,2024-12-14,500,25,70910,Rail,Surat,Gujarat
2316313,165878,16209,2025-06-27,2025-07-01,2025-07-06,500,5,11355,Air,Bhubaneswar,Odisha
3382149,674253,40433,2025-06-05,2025-06-13,2025-06-20,500,10,70910,Rail,Surat,Gujarat
8392079,720230,78069,2024-03-10,2024-03-14,2024-03-16,500,10,20200,Road,Jaipur,Rajasthan
2266544,492904,67273,2024-03-06,2024-03-12,2024-03-15,5000,100,755400,Road,Kolkata,West Bengal
9403558,360610,78378,2024-08-06,2024-08-12,2024-08-13,10000,0,1453200,Rail,Delhi,Delhi
1451833,302361,40433,2025-06-11,2025-06-16,2025-06-19,2000,100,277260,Rail,Bhubaneswar,Odisha
9729323,140937,40433,2024-12-26,2025-01-03,2025-01-03,1000,0,145310,Air,Indore,Madhya Pradesh
8025893,674253,82158,2024-01-13,2024-01-17,2024-01-20,10000,200,1418200,Rail,Surat,Gujarat
4949843,360610,82158,2024-10-15,2024-10-22,2024-10-22,5000,250,726600,Air,Delhi,Delhi
9245479,924197,77830,2024-09-25,2024-09-29,2024-09-29,10000,0,1797400,Road,Indore,Madhya Pradesh
7168337,360610,78378,2025-04-18,2025-04-22,2025-04-25,10000,100,1453200,Rail,Delhi,Delhi
7389245,328815,78069,2024-04-15,2024-04-22,2024-04-22,500,10,29710,Air,Nagpur,Maharashtra
9470963,640867,89752,2025-02-02,2025-02-09,2025-02-14,5000,0,879150,Road,Bhubaneswar,Odisha
5309123,547239,78378,2025-04-26,2025-05-03,2025-05-06,2000,20,466100,Air,Delhi,Delhi
5851189,912391,78378,2024-07-22,2024-07-27,2024-07-30,500,25,84345,Road,Kolkata,West Bengal
7596379,140937,89752,2024-11-24,2024-11-28,2024-11-30,10000,100,1453100,Rail,Indore,Madhya Pradesh
4517935,924197,95673,2024-07-13,2024-07-19,2024-07-21,10000,0,1797400,Air,Indore,Madhya Pradesh
9550845,165878,89752,2024-12-22,2024-12-29,2024-12-31,5000,50,113550,Air,Bhubaneswar,Odisha
7301166,363028,88434,2025-01-13,2025-01-18,2025-01-20,1000,10,77030,Air,Bhubaneswar,Odisha
5828018,360610,24395,2025-06-05,2025-06-10,2025-06-12,1000,50,145320,Rail,Delhi,Delhi
3685089,562958,67273,2024-05-25,2024-05-29,2024-06-01,5000,100,426750,Air,Chennai,Tamil Nadu
6606385,140937,21317,2024-02-14,2024-02-18,2024-02-25,2000,40,290620,Rail,Indore,Madhya Pradesh
9672951,313802,82158,2025-03-14,2025-03-22,2025-03-25,10000,100,713700,Road,Delhi,Delhi
8725874,781209,77830,2024-07-26,2024-07-30,2024-07-31,10000,200,523100,Road,Ahmedabad,Gujarat
2320150,360610,16209,2024-06-10,2024-06-17,2024-06-18,5000,250,726600,Rail,Delhi,Delhi
3138593,690831,78069,2024-08-15,2024-08-21,2024-08-23,500,10,26950,Air,Hyderabad,Telangana
2637135,562958,78069,2024-03-03,2024-03-08,2024-03-10,1000,20,85350,Rail,Chennai,Tamil Nadu
8333013,547239,89752,2025-03-12,2025-03-16,2025-03-17,500,25,116525,Road,Delhi,Delhi
4198631,118675,78378,2024-01-08,2024-01-16,2024-01-21,5000,50,383600,Air,Surat,Gujarat
1881329,547239,88434,2024-01-09,2024-01-16,2024-01-17,10000,100,2330500,Rail,Delhi,Delhi
7917766,781209,78069,2025-05-01,2025-05-08,2025-05-11,500,0,26155,Air,Ahmedabad,Gujarat
4330365,313802,88434,2024-10-26,2024-10-31,2024-11-02,1000,50,71370,Air,Delhi,Delhi
9925504,674253,21317,2025-05-31,2025-06-07,2025-06-08,500,0,70910,Road,Surat,Gujarat
4777825,912391,89752,2025-03-29,2025-04-02,2025-04-03,500,0,84345,Road,Kolkata,West Bengal
1179043,674253,67273,2024-10-12,2024-10-17,2024-10-18,2000,40,283640,Rail,Surat,Gujarat
5890269,360610,89752,2024-08-09,2024-08-13,2024-08-15,5000,250,726600,Rail,Delhi,Delhi
5535256,328815,78069,2024-04-06,2024-04-14,2024-04-21,5000,0,297100,Air,Nagpur,Maharashtra
6894666,302361,16209,2025-05-01,2025-05-05,2025-05-08,2000,100,277260,Rail,Bhubaneswar,Odisha
7514832,363028,82158,2025-02-12,2025-02-19,2025-02-22,5000,100,385150,Road,Bhubaneswar,Odisha
6875238,640867,24395,2025-01-21,2025-01-29,2025-01-30,1000,20,175830,Rail,Bhubaneswar,Odisha
4891413,313802,89752,2024-01-17,2024-01-21,2024-01-26,2000,20,142740,Road,Delhi,Delhi
4480628,381632,82158,2024-10-15,2024-10-20,2024-10-27,5000,100,963150,Road,Mumbai,Maharashtra
4430236,781209,88434,2025-04-14,2025-04-22,2025-04-23,1000,10,52310,Road,Ahmedabad,Gujarat
2611216,522606,40433,2024-03-18,2024-03-24,2024-03-25,10000,0,1280600,Rail,Jaipur,Rajasthan
5810209,547239,77830,2024-01-22,2024-01-28,2024-02-04,2000,100,466100,Air,Delhi,Delhi
7227655,512461,21317,2024-09-06,2024-09-13,2024-09-13,500,10,107895,Rail,Pune,Maharashtra
5261351,140937,40433,2024-04-27,2024-05-01,2024-05-03,500,0,72655,Road,Indore,Madhya Pradesh
8232211,328815,82158,2024-03-11,2024-03-18,2024-03-25,1000,50,59420,Road,Nagpur,Maharashtra
2881023,140937,82158,2024-02-01,2024-02-09,2024-02-09,1000,50,145310,Rail,Indore,Madhya Pradesh
3896862,720230,67273,2024-08-01,2024-08-07,2024-08-10,2000,100,80800,Air,Jaipur,Rajasthan
6717434,307937,95673,2024-07-27,2024-08-01,2024-08-03,2000,20,433180,Rail,Jaipur,Rajasthan
1256134,492904,24395,2025-05-18,2025-05-22,2025-05-27,1000,0,151080,Rail,Kolkata,West Bengal
5519178,140937,21317,2025-02-16,2025-02-23,2025-02-28,500,10,72655,Rail,Indore,Madhya Pradesh
2807562,853594,77830,2024-09-05,2024-09-13,2024-09-16,5000,100,914950,Air,Indore,Madhya Pradesh
3495396,674253,88434,2024-09-02,2024-09-07,2024-09-07,1000,0,141820,Rail,Surat,Gujarat
1114178,381632,82158,2024-05-22,2024-05-29,2024-06-01,2000,20,385260,Air,Mumbai,Maharashtra
3485846,522606,95673,2024-05-25,2024-05-31,2024-06-03,10000,200,1280600,Rail,Jaipur,Rajasthan
2730405,176588,67273,2024-06-19,2024-06-26,2024-07-03,1000,20,115340,Road,Coimbatore,Tamil Nadu
5622814,363028,88434,2024-02-10,2024-02-14,2024-02-21,1000,0,77030,Air,Bhubaneswar,Odisha
1983932,720230,95673,2025-02-04,2025-02-08,2025-02-08,2000,100,80800,Road,Jaipur,Rajasthan
3173488,562958,40433,2024-11-23,2024-11-27,2024-12-02,500,10,42675,Rail,Chennai,Tamil Nadu
5663340,313802,67273,2024-08-01,2024-08-06,2024-08-09,500,25,35685,Air,Delhi,Delhi
2791195,328815,95673,2024-07-26,2024-07-30,2024-08-06,1000,10,59420,Rail,Nagpur,Maharashtra
7393049,512461,78378,2025-03-06,2025-03-11,2025-03-14,10000,100,2157900,Road,Pune,Maharashtra
3399737,720230,77830,2024-04-01,2024-04-05,2024-04-05,500,0,20200,Air,Jaipur,Rajasthan
5551965,562958,77830,2024-08-28,2024-09-01,2024-09-06,5000,0,426750,Air,Chennai,Tamil Nadu
6576356,165878,78069,2024-01-04,2024-01-10,2024-01-15,500,5,11355,Air,Bhubaneswar,Odisha
7114819,674253,78378,2024-08-24,2024-08-30,2024-09-06,2000,0,283640,Rail,Surat,Gujarat
8394418,187821,95673,2024-07-03,2024-07-11,2024-07-18,500,5,114085,Road,Coimbatore,Tamil Nadu
2280256,118675,89752,2024-09-25,2024-09-30,2024-10-07,5000,250,383600,Rail,Surat,Gujarat
5794896,522606,21317,2024-03-31,2024-04-05,2024-04-08,5000,50,640300,Air,Jaipur,Rajasthan
9244391,360610,16209,2024-01-26,2024-02-03,2024-02-03,1000,10,145320,Air,Delhi,Delhi
6693855,924197,67273,2025-03-15,2025-03-23,2025-03-23,2000,40,359480,Rail,Indore,Madhya Pradesh
1768220,853594,77830,2024-09-19,2024-09-26,2024-09-26,2000,20,365980,Road,Indore,Madhya Pradesh
4925891,118675,24395,2024-03-31,2024-04-04,2024-04-06,10000,100,767200,Air,Surat,Gujarat
9782874,313802,16209,2024-09-07,2024-09-11,2024-09-16,5000,250,356850,Road,Delhi,Delhi
4551593,165878,77830,2025-04-03,2025-04-11,2025-04-16,2000,20,45420,Road,Bhubaneswar,Odisha
5331954,674253,24395,2024-05-07,2024-05-13,2024-05-14,5000,50,709100,Rail,Surat,Gujarat
7275953,165878,24395,2025-02-21,2025-02-27,2025-03-06,500,0,11355,Rail,Bhubaneswar,Odisha
4962477,363028,78378,2025-05-12,2025-05-19,2025-05-22,500,25,38515,Rail,Bhubaneswar,Odisha
4952740,736402,77830,2025-02-11,2025-02-16,2025-02-23,10000,100,739500,Rail,Jaipur,Rajasthan
4926963,938521,77830,2024-08-29,2024-09-05,2024-09-10,10000,200,1465200,Road,Vadodara,Gujarat
6602820,492904,82158,2024-03-30,2024-04-06,2024-04-13,1000,50,151080,Rail,Kolkata,West Bengal
8141970,674253,89752,2024-06-25,2024-07-03,2024-07-04,1000,50,141820,Rail,Surat,Gujarat
8367622,328815,89752,2025-03-21,2025-03-28,2025-04-02,10000,0,594200,Air,Nagpur,Maharashtra
6192233,924197,16209,2024-07-18,2024-07-25,2024-08-01,5000,0,898700,Rail,Indore,Madhya Pradesh
4211795,328815,40433,2024-11-28,2024-12-03,2024-12-04,10000,0,594200,Rail,Nagpur,Maharashtra
5204735,938521,67273,2024-10-25,2024-11-02,2024-11-07,1000,20,146520,Air,Vadodara,Gujarat
8370484,690831,16209,2024-04-18,2024-04-23,2024-04-25,2000,100,107800,Rail,Hyderabad,Telangana
7513998,690831,95673,2025-04-21,2025-04-26,2025-04-29,2000,100,107800,Rail,Hyderabad,Telangana
6420891,924197,88434,2024-10-30,2024-11-03,2024-11-08,1000,20,179740,Air,Indore,Madhya Pradesh
9694669,360610,40433,2025-06-28,2025-07-02,2025-07-04,500,0,72660,Air,Delhi,Delhi
3821869,176588,67273,2024-10-24,2024-10-28,2024-10-31,500,25,57670,Rail,Coimbatore,Tamil Nadu
1901569,853594,16209,2025-05-09,2025-05-17,2025-05-22,1000,0,182990,Road,Indore,Madhya Pradesh
4516156,492904,40433,2024-12-26,2025-01-02,2025-01-04,500,25,75540,Road,Kolkata,West Bengal
2545449,313802,89752,2024-04-26,2024-05-02,2024-05-07,5000,0,356850,Road,Delhi,Delhi
8178816,938521,78069,2025-01-04,2025-01-08,2025-01-08,10000,100,1465200,Rail,Vadodara,Gujarat
4025354,302361,82158,2024-10-03,2024-10-11,2024-10-18,1000,50,138630,Air,Bhubaneswar,Odisha
2494158,640867,78069,2025-05-18,2025-05-24,2025-05-31,5000,0,879150,Air,Bhubaneswar,Odisha
3296053,736402,95673,2024-08-26,2024-08-30,2024-08-31,10000,100,739500,Road,Jaipur,Rajasthan
5735851,313802,82158,2024-05-06,2024-05-10,2024-05-17,1000,20,71370,Air,Delhi,Delhi
5166320,522606,82158,2024-01-14,2024-01-18,2024-01-25,10000,500,1280600,Air,Jaipur,Rajasthan
1948008,176588,67273,2024-02-06,2024-02-13,2024-02-15,1000,0,115340,Rail,Coimbatore,Tamil Nadu
6654942,165878,78069,2024-12-18,2024-12-23,2024-12-24,1000,10,22710,Road,Bhubaneswar,Odisha
7555571,547239,82158,2025-02-21,2025-03-01,2025-03-02,500,0,116525,Rail,Delhi,Delhi
6997826,736402,67273,2024-06-21,2024-06-25,2024-06-25,5000,50,369750,Road,Jaipur,Rajasthan
8709039,187821,95673,2024-05-19,2024-05-25,2024-05-26,5000,250,1140850,Road,Coimbatore,Tamil Nadu
